length,molecular_weight,aromaticity,instability_index,isoelectric_point,gravy,label
119.0,14187.3358,0.15126050420168066,57.575630252100844,9.037967872619632,-0.3957983193277312,1
343.0,38156.7072,0.09037900874635568,40.35189504373176,9.104757118225098,-0.1478134110787172,1
558.0,61397.140799999994,0.08781362007168458,30.215232974910386,7.663169288635253,-0.29318996415770615,1
261.0,29987.656700000003,0.11494252873563218,41.01459770114942,6.614774131774904,-0.653639846743295,1
875.0,99983.8792,0.07885714285714286,42.7538285714287,5.735133934020996,-0.39440000000000003,1
341.0,38205.7474,0.09090909090909091,36.1575073313783,8.349961280822757,-0.011143695014662789,1
474.0,52384.181599999996,0.06751054852320675,54.774472573839745,5.668120765686036,-0.19135021097046415,1
313.0,35734.6945,0.0926517571884984,46.75303514376994,6.057752037048339,-0.31341853035143774,1
264.0,30241.135799999996,0.11363636363636363,37.573484848484846,6.981101417541503,-0.2924242424242424,1
385.0,42634.4122,0.09610389610389611,50.88132467532467,5.653115272521972,-0.045714285714285735,1
328.0,34949.657,0.06097560975609756,40.58173780487805,5.464921379089356,0.05823170731707315,1
115.0,13185.922599999998,0.13043478260869565,50.62347826086957,4.453642082214355,0.9921739130434782,1
1106.0,123966.5792,0.07866184448462929,52.899556962025606,4.880957603454591,-0.2138336347197107,1
349.0,37567.2215,0.06303724928366762,20.663323782234954,5.809138298034668,0.10630372492836675,1
405.0,45140.3433,0.10123456790123457,33.75434567901234,5.638223457336425,0.11234567901234564,1
810.0,90568.0877,0.08641975308641975,47.12950617283977,7.0358373641967775,-0.6875308641975308,1
128.0,15136.371599999999,0.1015625,25.060234374999986,9.984750556945801,-0.5859375,1
354.0,40933.3424,0.11299435028248588,48.6441242937853,9.138151741027833,-0.07909604519774013,1
231.0,25918.2574,0.1168831168831169,36.70610389610389,5.874332618713378,-0.1982683982683983,1
1306.0,149713.0208,0.11868300153139356,43.38363705972461,5.94833698272705,-0.3983920367534457,1
70.0,8072.2903,0.12857142857142856,30.202857142857145,8.930692481994633,-0.08142857142857146,1
319.0,33360.246399999996,0.034482758620689655,53.10783699059559,7.181856727600098,0.17680250783699056,1
375.0,39858.288799999995,0.056,24.77493333333334,8.258416175842285,0.17733333333333334,1
535.0,57839.0872,0.07102803738317756,30.93087850467289,8.723168754577635,-0.05476635514018693,1
528.0,60674.7,0.13257575757575757,41.002670454545445,6.687528038024904,-0.2723484848484849,1
723.0,83434.1319,0.10650069156293222,41.13239280774561,6.2345781326293945,-0.5789764868603043,1
402.0,45059.4583,0.0945273631840796,35.33059701492537,6.675876045227051,-0.05895522388059704,1
189.0,21749.9862,0.12169312169312169,56.04089947089947,9.624565696716306,-0.18306878306878308,1
563.0,61718.7056,0.09769094138543516,40.999129662522215,8.248036766052245,-0.1896980461811723,1
172.0,20776.46,0.10465116279069767,59.3796511627907,8.71949405670166,-1.0308139534883722,1
674.0,77982.3067,0.11869436201780416,42.101216617210746,5.509539985656737,-0.277893175074184,1
529.0,60392.60890000001,0.1285444234404537,56.75616257088857,5.714160346984863,-0.35633270321361066,1
500.0,56438.291399999995,0.094,42.121999999999964,8.17222194671631,-0.26520000000000005,1
270.0,30381.9453,0.08148148148148149,51.84333333333335,5.942198371887207,-0.5896296296296297,1
398.0,43919.7607,0.0879396984924623,45.607286432160805,8.88130970001221,-0.20603015075376888,1
763.0,82998.6811,0.0655307994757536,32.81157273918748,9.161424827575683,-0.07785058977719529,1
604.0,68995.31469999999,0.11754966887417219,37.66855960264905,7.020547676086425,-0.28675496688741725,1
1203.0,133273.2193,0.08146300914380715,53.488029925187355,6.941370964050292,-0.34929343308395683,1
509.0,57152.2619,0.07858546168958742,44.40591355599218,7.117571830749512,-0.18015717092337918,1
350.0,37894.6353,0.028571428571428574,32.257428571428555,8.85977725982666,-0.03114285714285715,1
98.0,10741.070600000001,0.07142857142857142,45.99795918367346,5.727062797546388,1.2877551020408162,1
124.0,13736.9062,0.04032258064516129,33.93467741935482,10.87602596282959,-0.6225806451612903,1
464.0,52601.826,0.09482758620689655,39.480215517241376,6.321030235290528,-0.27823275862068964,1
98.0,11401.8225,0.15306122448979592,19.728571428571428,9.188437080383299,-0.7183673469387756,1
322.0,34734.5057,0.062111801242236024,26.22360248447204,6.719130516052247,-0.16397515527950313,1
494.0,53801.3312,0.08502024291497975,32.07368421052631,5.6944372177124025,-0.04392712550607289,1
504.0,55992.3203,0.08134920634920634,39.138115079365065,8.7628812789917,-0.27341269841269844,1
371.0,40278.6394,0.0862533692722372,49.384097035040426,9.49098720550537,0.3382749326145552,1
129.0,15208.402900000001,0.11627906976744186,55.662790697674424,9.848013114929199,-0.6302325581395349,1
332.0,36506.8979,0.0572289156626506,35.10030120481927,6.514737510681152,-0.011144578313253028,1
357.0,38324.134,0.058823529411764705,30.52943977591034,8.226181983947757,0.012044817927170855,1
281.0,31348.8839,0.07473309608540925,30.43843416370106,9.55074939727783,-0.4608540925266904,1
377.0,42509.0142,0.09549071618037136,45.85888594164456,9.813135719299318,-0.02864721485411142,1
213.0,23563.2652,0.08450704225352113,66.8765258215962,10.020143699645995,-0.11314553990610329,1
76.0,8734.143100000001,0.10526315789473684,71.91065789473683,10.197044944763181,-0.2657894736842106,1
261.0,26922.7738,0.04597701149425287,19.381609195402287,7.650551033020021,0.2329501915708812,1
87.0,9965.594799999999,0.10344827586206896,40.39436781609193,9.942523765563966,-0.37816091954022996,1
260.0,29245.6681,0.10384615384615385,21.684615384615366,6.867537117004395,-0.5788461538461539,1
313.0,35715.547,0.09584664536741214,47.24156549520767,6.514169120788575,-0.41182108626198083,1
604.0,67067.65659999999,0.08774834437086093,37.582466887417226,8.15861911773682,-0.11953642384105963,1
292.0,32400.5917,0.0958904109589041,34.156506849315065,8.712982749938963,0.22054794520547943,1
187.0,21452.4774,0.0962566844919786,27.155080213903723,6.850940132141113,-0.4641711229946524,1
483.0,53082.0193,0.07867494824016563,37.642670807453406,7.609797477722169,-0.25093167701863356,1
269.0,28527.5128,0.06319702602230483,39.287360594795544,5.73217830657959,0.15241635687732338,1
310.0,34515.3059,0.0967741935483871,36.34454838709675,8.896846580505372,0.33516129032258063,1
147.0,15886.828800000001,0.08843537414965986,29.71564625850339,5.521646690368651,-0.028571428571428584,1
58.0,6961.1247,0.10344827586206896,39.13275862068965,9.032874870300294,-0.18103448275862072,1
508.0,57369.81509999999,0.0826771653543307,33.17834645669291,8.7227819442749,-0.15413385826771656,1
174.0,18621.8845,0.13793103448275862,29.484482758620683,4.1760972976684565,1.0706896551724139,1
318.0,36184.205799999996,0.1320754716981132,32.42056603773585,9.10572414398193,0.8578616352201258,1
791.0,88891.6074,0.09608091024020228,58.13011378002546,6.837582969665529,-0.19620733249051836,1
1620.0,176439.9728,0.07530864197530865,51.120993827160866,6.669055366516114,-0.2972222222222223,1
380.0,40221.3013,0.07105263157894737,24.679210526315785,8.251260185241701,0.1668421052631579,1
880.0,97816.954,0.04886363636363636,38.27079545454568,5.105016899108886,-0.2609090909090909,1
172.0,20104.8154,0.09883720930232558,55.724476744186056,7.578365516662598,-0.7645348837209303,1
1356.0,151525.0639,0.07964601769911504,45.343960176991445,5.60014133453369,-0.27300884955752214,1
155.0,17622.9533,0.10967741935483871,37.431677419354834,7.852265357971191,-0.4,1
128.0,15489.0019,0.125,66.98203125,9.628885078430176,-0.696875,1
314.0,34293.1279,0.07643312101910828,23.744936305732477,8.876281166076662,-0.10573248407643313,1
395.0,42866.710699999996,0.05569620253164557,43.236227848101244,9.664922904968265,-0.20379746835443038,1
267.0,28517.7571,0.056179775280898875,47.87677902621723,9.709535026550292,0.23707865168539324,1
839.0,95182.3686,0.11918951132300357,43.01004767580465,6.078782463073729,0.2045292014302741,1
375.0,39835.0416,0.064,20.71973333333333,8.530859565734861,0.13733333333333334,1
113.0,12551.2464,0.05309734513274336,76.08495575221238,10.193241310119632,-0.7265486725663718,1
736.0,79685.38089999999,0.08288043478260869,32.48682065217396,8.959703254699708,-0.13247282608695654,1
519.0,59347.1309,0.08863198458574181,43.754913294797724,8.961443901062015,-0.18593448940269752,1
332.0,36688.2928,0.06325301204819277,24.78795180722891,8.44331150054932,-0.006325301204819287,1
614.0,67795.2075,0.10912052117263843,42.400993485342106,5.87404842376709,-0.15000000000000002,1
105.0,12058.2923,0.1523809523809524,68.8942857142857,5.470150566101075,-0.47047619047619055,1
480.0,55685.7766,0.10833333333333334,35.46504166666668,5.751048851013183,-0.5747916666666667,1
747.0,83366.198,0.057563587684069606,45.08702811244998,6.064856910705566,-0.2816599732262383,1
457.0,52623.29149999999,0.12253829321663019,44.50964989059081,8.965247535705569,-0.17111597374179435,1
1182.0,128341.4699,0.0676818950930626,50.23571065989882,8.306058311462404,-0.49847715736040615,1
435.0,49022.464499999995,0.09655172413793103,44.29057471264368,6.678490638732911,-0.3011494252873564,1
323.0,37066.3789,0.09907120743034056,38.63965944272446,6.462331962585449,-0.30309597523219817,1
404.0,45158.155,0.06683168316831684,45.62626237623762,5.6328237533569325,-0.33341584158415843,1
468.0,51839.1188,0.07905982905982906,54.39425213675219,7.554947853088379,-0.1057692307692308,1
976.0,109863.3111,0.1014344262295082,39.2569774590165,6.541167640686036,-0.25051229508196726,1
393.0,44963.819899999995,0.10432569974554708,30.414020356234083,6.516726875305175,-0.455470737913486,1
375.0,39867.168099999995,0.06133333333333334,25.879199999999994,8.633235359191897,0.14346666666666666,1
740.0,80603.8747,0.09594594594594595,31.89837837837845,5.090920829772949,-0.3252702702702703,1
116.0,13458.5279,0.06034482758620689,37.73448275862069,5.751560401916504,-0.48534482758620695,1
517.0,57248.645,0.09477756286266925,22.305802707930365,6.544634819030762,-0.2537717601547389,1
408.0,45884.46459999999,0.10294117647058823,37.67551470588235,5.771226692199707,-0.29191176470588237,1
464.0,50816.5093,0.08189655172413793,39.73064655172413,8.512743949890137,-0.27133620689655175,1
844.0,94291.4317,0.08056872037914692,42.1270260663509,9.09972858428955,-0.41919431279620856,1
727.0,79466.653,0.05639614855570839,42.84801925722163,5.892634773254394,-0.10811554332874829,1
175.0,20107.7367,0.08,50.266285714285715,10.303288841247557,-0.6428571428571429,1
318.0,35660.119900000005,0.12264150943396226,41.9430817610063,6.113738441467285,0.6820754716981131,1
1078.0,120673.17179999998,0.11317254174397032,47.49241187384069,5.622706413269043,-0.03961038961038963,1
698.0,77063.1147,0.08882521489971347,34.9398567335244,6.810868644714356,-0.3362464183381089,1
1255.0,137909.068,0.06772908366533864,56.13443027888477,5.584965324401855,-0.24749003984063747,1
137.0,16401.7807,0.08029197080291971,50.95255474452555,9.095409202575684,-0.9956204379562045,1
518.0,56723.2783,0.09073359073359073,43.329942084942104,5.79089298248291,-0.13185328185328188,1
464.0,51657.380000000005,0.07543103448275862,35.7155172413793,6.043542289733887,-0.18922413793103451,1
427.0,48721.752499999995,0.117096018735363,39.025597189695546,8.72710132598877,0.2679156908665105,1
386.0,41480.843,0.06476683937823834,28.59326424870465,8.120131492614746,0.05414507772020725,1
144.0,16698.1206,0.09722222222222222,61.776388888888896,8.022719764709475,-0.41250000000000003,1
413.0,46246.9221,0.10653753026634383,35.29903147699756,6.5255937576293945,-0.2765133171912833,1
609.0,69365.9604,0.09195402298850575,39.06389162561582,5.916961860656738,-0.35385878489326766,1
415.0,46323.9737,0.0891566265060241,41.9812048192771,5.871490669250488,0.015180722891566238,1
866.0,94971.9383,0.08314087759815242,40.771593533487504,5.695573997497559,-0.8217090069284065,1
244.0,25789.2173,0.06967213114754098,25.94180327868851,6.902436256408691,0.004098360655737696,1
141.0,14851.908800000001,0.11347517730496454,12.238297872340429,8.945455741882327,0.1978723404255319,1
335.0,36052.78829999999,0.07761194029850746,15.612238805970142,8.566123771667481,-0.10776119402985075,1
156.0,17417.1236,0.0641025641025641,31.262179487179466,4.816217994689941,0.05705128205128203,1
99.0,10921.434299999999,0.06060606060606061,38.59797979797979,9.61966609954834,-0.3111111111111111,1
459.0,51580.346999999994,0.10021786492374728,35.97716775599128,9.40214977264404,0.7272331154684095,1
266.0,28976.978199999998,0.07142857142857142,32.8390977443609,5.5564889907836905,-0.008646616541353395,1
501.0,54861.195499999994,0.08982035928143713,29.599041916167643,6.297157859802247,-0.1626746506986028,1
317.0,33514.7413,0.056782334384858045,25.50094637223975,5.077506828308104,0.14290220820189273,1
385.0,42183.2114,0.06753246753246753,36.8846753246753,8.636265373229982,-0.10155844155844156,1
608.0,71816.45,0.12828947368421054,34.81368421052631,7.12643871307373,-0.521875,1
200.0,22971.622,0.09,28.58599999999999,6.109077644348144,-0.6035,1
318.0,34978.3714,0.08490566037735849,43.408176100628936,9.47467670440674,0.18270440251572326,1
390.0,43295.1819,0.08461538461538462,33.05874358974359,8.347189140319827,-0.3117948717948718,1
888.0,97475.0691,0.06531531531531531,50.87152027027051,6.333250617980957,0.08310810810810809,1
679.0,75175.9316,0.0898379970544919,25.378070692194395,8.710532951354981,-0.4742268041237113,1
574.0,63922.31749999999,0.10278745644599303,43.381567944250904,8.799176979064942,0.02787456445993029,1
261.0,26973.4851,0.038314176245210725,26.495785440613016,6.092935371398924,0.14406130268199235,1
603.0,67025.72919999999,0.10945273631840796,33.948308457711434,9.14311580657959,0.5888888888888888,1
512.0,56107.8206,0.080078125,31.74609374999998,6.988547325134278,-0.207421875,1
723.0,79493.9242,0.07468879668049792,39.556860304287795,9.241559028625485,-0.177731673582296,1
316.0,36032.465000000004,0.10443037974683544,32.47316455696201,5.312763404846191,-0.5715189873417721,1
850.0,93635.03099999999,0.09294117647058824,36.7268352941178,6.155003547668456,-0.25529411764705884,1
334.0,36425.6942,0.0688622754491018,23.879041916167655,6.911871528625488,-0.04341317365269461,1
323.0,36852.7966,0.09287925696594428,47.25885448916409,8.057468223571778,-0.4145510835913313,1
206.0,22119.091699999997,0.04854368932038835,43.10388349514562,7.128484916687013,-0.059708737864077675,1
179.0,21830.6575,0.1452513966480447,61.64301675977652,8.574891471862792,-1.077094972067039,1
453.0,50968.933899999996,0.08609271523178808,48.38214128035322,5.081940269470214,-0.2894039735099338,1
298.0,33064.0962,0.1342281879194631,18.893288590604016,9.776840019226071,0.0593959731543624,1
485.0,54847.174,0.09072164948453608,38.49962886597937,7.9786878585815435,-0.07608247422680414,1
572.0,64148.8643,0.08216783216783217,39.73236013986014,5.789528846740722,-0.22027972027972031,1
388.0,42932.784999999996,0.08247422680412371,37.397706185567,8.763203620910645,-0.2847938144329897,1
569.0,65557.68299999999,0.11247803163444639,36.76082601054484,9.144663047790527,-0.4293497363796134,1
116.0,12556.9621,0.10344827586206896,45.65517241379308,4.8532201766967775,-0.1301724137931035,1
935.0,101529.9979,0.05561497326203209,32.448673796791546,6.889533805847169,-0.09433155080213905,1
240.0,26800.365,0.07083333333333333,45.405833333333334,6.44408664703369,-0.15458333333333338,1
323.0,36734.849,0.09287925696594428,38.189504643962856,7.131099510192871,-0.3012383900928793,1
435.0,49966.279299999995,0.09195402298850575,44.55425287356322,5.877629280090332,-0.6020689655172414,1
147.0,15998.206400000001,0.08843537414965986,6.157823129251698,6.744537544250489,0.01360544217687073,1
766.0,84435.9162,0.07571801566579635,52.35639686684092,7.2882593154907225,-0.36005221932114884,1
660.0,73881.4436,0.1393939393939394,27.45819696969696,5.257743263244628,-0.4463636363636364,1
494.0,55023.443,0.07894736842105263,33.264979757085015,6.730611991882324,-0.2244939271255061,1
522.0,56256.391200000005,0.0632183908045977,42.46168582375478,8.743669700622558,-0.048659003831417635,1
347.0,38960.4854,0.1037463976945245,34.345561959654184,9.838213920593262,0.6363112391930835,1
321.0,35892.2311,0.10903426791277258,25.92803738317758,6.124651527404784,-0.2576323987538941,1
505.0,56805.9398,0.08712871287128712,44.0661584158416,6.602042198181153,-0.09366336633663369,1
186.0,21765.5195,0.13978494623655915,47.0505376344086,6.293747520446778,-0.7075268817204301,1
559.0,64008.497,0.08228980322003578,49.43456171735248,8.322304344177248,-0.46100178890876564,1
465.0,51156.23419999999,0.10967741935483871,29.527118279569905,6.271296119689941,-0.22301075268817205,1
84.0,9278.7293,0.10714285714285714,48.23333333333332,8.005248832702637,-0.041666666666666685,1
402.0,43778.671299999995,0.05472636815920398,52.191318407960196,6.22457447052002,-0.1666666666666667,1
155.0,17459.4928,0.0967741935483871,40.66645161290322,6.5162153244018555,-0.6200000000000001,1
587.0,64608.3357,0.07155025553662692,51.64088586030682,8.173382377624513,-0.15536626916524704,1
453.0,50394.3729,0.0772626931567329,47.89516556291392,6.112885856628417,-0.20110375275938192,1
408.0,44500.6446,0.07107843137254902,38.99313725490194,8.38528995513916,-0.20980392156862748,1
514.0,55804.3461,0.06809338521400779,27.984824902723723,6.437436485290527,-0.11361867704280157,1
320.0,33636.802299999996,0.0375,53.10031249999999,7.65913372039795,0.23125,1
463.0,52545.0547,0.09719222462203024,39.741274298056155,7.207832145690918,-0.2658747300215983,1
1265.0,140525.6141,0.07984189723320158,37.997241106719564,5.3930768966674805,-0.19699604743083005,1
288.0,32818.201,0.09027777777777778,60.813194444444456,7.885466575622559,-0.42673611111111115,1
509.0,54176.6317,0.058939096267190565,28.070137524557932,7.952771568298339,-0.03516699410609038,1
296.0,33428.092599999996,0.08445945945945946,45.04324324324325,6.056160545349121,-0.21891891891891896,1
1531.0,174383.0282,0.07772697583278902,40.29177661659071,8.822192192077637,-0.6952971913781842,1
165.0,17711.386,0.05454545454545454,29.36787878787878,9.03783893585205,0.045454545454545456,1
477.0,51797.7105,0.07966457023060797,26.993081761006266,8.943005943298342,-0.05052410901467507,1
316.0,35852.9712,0.08860759493670886,36.577215189873435,6.515021705627441,-0.2528481012658228,1
821.0,92024.0045,0.08404384896467722,45.03105968331313,5.605597877502441,-0.34859926918392203,1
145.0,17114.2267,0.14482758620689656,32.497931034482754,9.62843379974365,-0.8510344827586207,1
558.0,61433.26239999999,0.08602150537634409,30.79265232974909,8.625563621520996,-0.29193548387096774,1
514.0,55405.175500000005,0.06420233463035019,31.239105058365748,6.434765052795409,-0.014007782101167326,1
412.0,44296.7246,0.06796116504854369,33.81213592233009,8.125869178771975,0.013592233009708717,1
1210.0,134276.044,0.07024793388429752,44.59372727272753,6.256972694396972,-0.3160330578512397,1
393.0,42793.8269,0.04580152671755725,45.592620865139935,8.745861625671388,-0.07989821882951655,1
1038.0,114567.26400000001,0.06551059730250482,62.219267822736384,6.844687843322753,-0.539306358381503,1
499.0,57069.94010000001,0.09418837675350701,31.681162324649296,6.411063194274903,-0.23567134268537077,1
338.0,35502.8741,0.05029585798816568,31.923372781065066,8.919668388366702,0.14349112426035504,1
668.0,74405.43460000001,0.08233532934131736,24.315119760479046,6.2404893875122065,-0.624251497005988,1
530.0,59215.7482,0.062264150943396226,55.31700000000014,8.809878730773928,-0.28773584905660377,1
752.0,83830.3125,0.05186170212765957,47.838031914893826,6.242535591125488,-0.3688829787234043,1
804.0,89948.8326,0.06965174129353234,36.51955223880604,5.7236524581909185,-0.4539800995024876,1
282.0,30614.766300000003,0.04964539007092198,32.554255319148936,5.676987648010253,-0.02234042553191491,1
210.0,23355.5457,0.1,32.59523809523808,5.433375740051268,-0.12142857142857147,1
216.0,24211.9721,0.06481481481481481,35.69722222222222,8.801755714416508,-0.09861111111111114,1
541.0,58925.88549999999,0.06284658040665435,42.548077634011115,5.58303279876709,-0.07208872458410352,1
536.0,59834.0535,0.09888059701492538,43.76457089552242,7.103816795349121,-0.47257462686567164,1
537.0,60761.1916,0.1042830540037244,36.410614525139664,6.229689979553222,-0.4891992551210428,1
543.0,60800.5245,0.10313075506445672,38.375322283609584,6.318984031677247,-0.4106813996316759,1
976.0,108265.21860000001,0.09221311475409837,41.725829918033064,5.86131649017334,-0.25,1
509.0,57999.9231,0.10216110019646366,41.934400785854635,5.233302497863768,-0.46954813359528486,1
208.0,22437.7954,0.04807692307692308,29.697115384615373,10.134252738952636,-0.2894230769230769,1
1089.0,122668.1348,0.0844811753902663,43.48606978879728,5.054941749572753,-0.26216712580348944,1
972.0,107982.4867,0.09465020576131687,43.31616255144053,5.931342124938964,-0.2077160493827161,1
1676.0,188302.9946,0.10202863961813842,36.99841885441556,6.107031440734862,-0.17637231503579953,1
1367.0,154791.3863,0.0958302852962692,48.021682516459734,5.579281425476074,-0.4008046817849305,1
244.0,25912.7716,0.045081967213114756,25.24221311475408,8.328557777404786,0.25573770491803277,1
393.0,43438.5217,0.06361323155216285,43.85195928753179,6.184957695007324,-0.30458015267175576,1
1009.0,115873.31920000001,0.07730426164519326,56.6811892963333,5.90781078338623,-0.4206144697720516,1
140.0,14459.9852,0.04285714285714286,25.46285714285714,4.665708351135254,-0.40285714285714286,1
550.0,59970.9379,0.09090909090909091,42.21963636363641,8.955835151672364,0.4634545454545454,1
1010.0,107765.93250000001,0.05841584158415841,33.87693069306941,6.2628271102905275,0.03594059405940593,1
1616.0,183163.162,0.07549504950495049,52.81907797029739,7.988873863220215,-0.7980816831683168,1
708.0,76571.9318,0.015536723163841807,49.83022598870083,4.976219749450683,-1.1926553672316385,1
160.0,18385.1334,0.08125,59.0556875,10.11807117462158,-0.27875,1
261.0,28048.1358,0.04980842911877394,29.79697318007663,8.245393562316895,0.004980842911877369,1
1474.0,163289.03199999998,0.08751696065128901,36.37940298507488,6.027684211730956,-0.19504748982360923,1
415.0,45466.8066,0.09879518072289156,33.9262891566265,5.585533714294433,-0.16481927710843375,1
1390.0,155539.5532,0.08920863309352518,42.61029496402905,7.024185371398924,-0.14438848920863312,1
352.0,39745.0271,0.13068181818181818,30.804005681818165,8.462716484069826,0.39943181818181817,1
89.0,9806.314199999999,0.056179775280898875,26.95617977528089,9.831186866760252,0.03483146067415729,1
100.0,11174.886,0.08,27.226,6.269534111022949,-0.08400000000000002,1
